open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
5025.0,5050.0,5000.0,5025.0,24194200.0,,,5025.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-09-11T00:00:00+0000
5075.0,5100.0,5000.0,5050.0,46876800.0,,,5050.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-09-10T00:00:00+0000
5050.0,5100.0,5000.0,5025.0,47301600.0,,,5025.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-09-09T00:00:00+0000
5050.0,5125.0,5050.0,5050.0,31974200.0,,,5050.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-09-06T00:00:00+0000
5075.0,5125.0,5050.0,5075.0,25189200.0,,,5075.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-09-05T00:00:00+0000
5050.0,5100.0,5025.0,5075.0,35597700.0,,,5075.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-09-04T00:00:00+0000
5225.0,5225.0,5125.0,5150.0,22937700.0,,,5150.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-09-03T00:00:00+0000
5100.0,5225.0,5100.0,5200.0,75964900.0,,,5200.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-09-02T00:00:00+0000
5075.0,5125.0,5025.0,5075.0,32844100.0,,,5075.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-30T00:00:00+0000
5050.0,5075.0,5000.0,5075.0,37817200.0,,,5075.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-29T00:00:00+0000
5150.0,5150.0,5000.0,5025.0,56824800.0,,,5025.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-28T00:00:00+0000
5150.0,5175.0,5075.0,5100.0,25187700.0,,,5100.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-27T00:00:00+0000
5125.0,5200.0,5125.0,5175.0,26448600.0,,,5175.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-26T00:00:00+0000
5050.0,5175.0,5050.0,5125.0,47704000.0,,,5125.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-23T00:00:00+0000
5025.0,5050.0,4990.0,4990.0,53707200.0,,,4990.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-22T00:00:00+0000
5150.0,5225.0,5075.0,5075.0,88562800.0,,,5075.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-21T00:00:00+0000
5050.0,5150.0,5025.0,5125.0,84371700.0,,,5125.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-20T00:00:00+0000
4970.0,5050.0,4940.0,5000.0,48725000.0,,,5000.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-19T00:00:00+0000
4900.0,4990.0,4900.0,4980.0,60345800.0,,,4980.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-16T00:00:00+0000
4890.0,4920.0,4840.0,4890.0,45829300.0,,,4890.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-15T00:00:00+0000
4800.0,4930.0,4770.0,4910.0,83923900.0,,,4910.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-14T00:00:00+0000
4800.0,4800.0,4740.0,4760.0,37905500.0,,,4760.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-13T00:00:00+0000
4760.0,4780.0,4720.0,4730.0,28590400.0,,,4730.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-12T00:00:00+0000
4760.0,4790.0,4730.0,4750.0,41536800.0,,,4750.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-09T00:00:00+0000
4620.0,4750.0,4600.0,4740.0,110122300.0,,,4740.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-08T00:00:00+0000
4600.0,4620.0,4560.0,4600.0,64337000.0,,,4600.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-07T00:00:00+0000
4600.0,4620.0,4540.0,4610.0,52388200.0,,,4610.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-06T00:00:00+0000
4640.0,4650.0,4520.0,4540.0,87010200.0,,,4540.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-05T00:00:00+0000
4710.0,4740.0,4670.0,4690.0,41058400.0,,,4690.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-02T00:00:00+0000
4700.0,4740.0,4660.0,4740.0,44751400.0,,,4740.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-08-01T00:00:00+0000
4620.0,4730.0,4590.0,4710.0,154902800.0,,,4710.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-07-31T00:00:00+0000
4610.0,4610.0,4520.0,4540.0,37662500.0,,,4540.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-07-30T00:00:00+0000
4620.0,4630.0,4580.0,4590.0,34513800.0,,,4590.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-07-29T00:00:00+0000
4500.0,4620.0,4500.0,4600.0,76424100.0,,,4600.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-07-26T00:00:00+0000
4530.0,4530.0,4450.0,4460.0,34694500.0,,,4460.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-07-25T00:00:00+0000
4470.0,4560.0,4460.0,4530.0,45281900.0,,,4530.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-07-24T00:00:00+0000
4510.0,4530.0,4460.0,4460.0,39615100.0,,,4460.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-07-23T00:00:00+0000
4530.0,4540.0,4480.0,4510.0,29503000.0,,,4510.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-07-22T00:00:00+0000
4510.0,4540.0,4480.0,4510.0,30787400.0,,,4510.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-07-19T00:00:00+0000
4470.0,4520.0,4460.0,4520.0,44315600.0,,,4520.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-07-18T00:00:00+0000
4420.0,4470.0,4400.0,4450.0,43435700.0,,,4450.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-07-17T00:00:00+0000
4480.0,4490.0,4390.0,4400.0,68766400.0,,,4400.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-07-16T00:00:00+0000
4540.0,4550.0,4460.0,4470.0,52457200.0,,,4470.0,,,1.0,0.0,ASII.XIDX,XIDX,2024-07-15T00:00:00+0000
