open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
19850.0,20000.0,19750.0,19900.0,199800.0,,,19900.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-12-09T00:00:00+0000
19800.0,19850.0,19700.0,19850.0,194800.0,,,19850.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-12-06T00:00:00+0000
19800.0,19825.0,19675.0,19800.0,24200.0,,,19800.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-12-05T00:00:00+0000
19700.0,19800.0,19600.0,19775.0,87300.0,,,19775.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-12-04T00:00:00+0000
19650.0,19700.0,19350.0,19675.0,196700.0,,,19675.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-12-03T00:00:00+0000
19500.0,19850.0,19250.0,19600.0,210300.0,,,19600.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-12-02T00:00:00+0000
19525.0,19575.0,19325.0,19575.0,75300.0,,,19575.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-29T00:00:00+0000
19600.0,19650.0,19200.0,19575.0,124700.0,,,19575.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-28T00:00:00+0000
19850.0,19850.0,19300.0,19600.0,282900.0,,,19600.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-26T00:00:00+0000
19000.0,19700.0,19000.0,19700.0,496900.0,,,19700.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-25T00:00:00+0000
19000.0,19000.0,18650.0,18975.0,123900.0,,,18975.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-22T00:00:00+0000
18000.0,19000.0,18000.0,19000.0,446500.0,,,19000.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-21T00:00:00+0000
17975.0,18000.0,17825.0,18000.0,21100.0,,,18000.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-20T00:00:00+0000
18000.0,18000.0,17725.0,18000.0,66400.0,,,18000.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-19T00:00:00+0000
18000.0,18000.0,17725.0,18000.0,81000.0,,,18000.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-18T00:00:00+0000
17900.0,18000.0,16950.0,18000.0,91500.0,,,18000.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-15T00:00:00+0000
17900.0,18000.0,17875.0,17925.0,86400.0,,,17925.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-14T00:00:00+0000
17800.0,17925.0,17800.0,17900.0,77600.0,,,17900.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-13T00:00:00+0000
17725.0,17900.0,17725.0,17800.0,80100.0,,,17800.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-12T00:00:00+0000
17725.0,17750.0,17525.0,17750.0,121100.0,,,17750.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-11T00:00:00+0000
17650.0,17750.0,17475.0,17725.0,191900.0,,,17725.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-08T00:00:00+0000
17150.0,17750.0,16800.0,17675.0,154300.0,,,17675.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-07T00:00:00+0000
17150.0,17200.0,16975.0,17200.0,71700.0,,,17200.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-06T00:00:00+0000
17150.0,17200.0,17000.0,17200.0,94300.0,,,17200.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-05T00:00:00+0000
17200.0,17225.0,16800.0,17150.0,54500.0,,,17150.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-04T00:00:00+0000
17175.0,17225.0,17000.0,17200.0,105400.0,,,17200.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-11-01T00:00:00+0000
17100.0,17200.0,16850.0,17200.0,93400.0,,,17200.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-10-31T00:00:00+0000
17125.0,17225.0,16900.0,17100.0,66900.0,,,17100.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-10-29T00:00:00+0000
17050.0,17175.0,16850.0,17175.0,85200.0,,,17175.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-10-28T00:00:00+0000
17175.0,17175.0,16975.0,17100.0,27400.0,,,17100.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-10-25T00:00:00+0000
17200.0,17225.0,17025.0,17125.0,72700.0,,,17125.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-10-23T00:00:00+0000
17175.0,17200.0,16975.0,17175.0,56200.0,,,17175.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-10-22T00:00:00+0000
17175.0,17200.0,16975.0,17175.0,79400.0,,,17175.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-10-21T00:00:00+0000
17125.0,17175.0,16975.0,17175.0,66300.0,,,17175.0,,,1.0,0.0,BYAN.XIDX,XIDX,2024-10-18T00:00:00+0000
