open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
7125.0,7250.0,7125.0,7175.0,3085300.0,,,7175.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-12-09T00:00:00+0000
7300.0,7375.0,7075.0,7150.0,6075600.0,,,7150.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-12-06T00:00:00+0000
7350.0,7450.0,7300.0,7325.0,3603400.0,,,7325.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-12-05T00:00:00+0000
7275.0,7550.0,7275.0,7350.0,5885700.0,,,7350.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-12-04T00:00:00+0000
7225.0,7300.0,7125.0,7200.0,3705200.0,,,7200.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-12-03T00:00:00+0000
7375.0,7375.0,7200.0,7275.0,1348700.0,,,7275.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-12-02T00:00:00+0000
7400.0,7400.0,7250.0,7250.0,3775000.0,,,7250.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-29T00:00:00+0000
7200.0,7475.0,7200.0,7400.0,4512400.0,,,7400.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-28T00:00:00+0000
7300.0,7325.0,7175.0,7175.0,2948600.0,,,7175.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-26T00:00:00+0000
7150.0,7300.0,7125.0,7225.0,5612600.0,,,7225.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-25T00:00:00+0000
7150.0,7200.0,7100.0,7100.0,3347300.0,,,7100.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-22T00:00:00+0000
7125.0,7225.0,7100.0,7150.0,1948900.0,,,7150.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-21T00:00:00+0000
7175.0,7200.0,7100.0,7150.0,1397400.0,,,7150.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-20T00:00:00+0000
7275.0,7275.0,7125.0,7150.0,2029200.0,,,7150.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-19T00:00:00+0000
7100.0,7225.0,7100.0,7150.0,1705100.0,,,7150.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-18T00:00:00+0000
7100.0,7200.0,7100.0,7125.0,1592300.0,,,7125.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-15T00:00:00+0000
7200.0,7275.0,7100.0,7100.0,2393700.0,,,7100.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-14T00:00:00+0000
7125.0,7225.0,7125.0,7200.0,1907400.0,,,7200.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-13T00:00:00+0000
7100.0,7350.0,7100.0,7125.0,4188100.0,,,7125.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-12T00:00:00+0000
7300.0,7300.0,7100.0,7100.0,4678900.0,,,7100.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-11T00:00:00+0000
7400.0,7525.0,7275.0,7300.0,4850700.0,,,7300.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-08T00:00:00+0000
7400.0,7575.0,7325.0,7400.0,4903800.0,,,7400.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-07T00:00:00+0000
7225.0,7400.0,7200.0,7375.0,4618900.0,,,7375.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-06T00:00:00+0000
7325.0,7400.0,7225.0,7275.0,4607700.0,,,7275.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-05T00:00:00+0000
7725.0,7725.0,7225.0,7325.0,11620900.0,,,7325.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-04T00:00:00+0000
7900.0,7900.0,7625.0,7625.0,14725100.0,,,7625.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-11-01T00:00:00+0000
8125.0,8125.0,8050.0,8075.0,1455200.0,,,8075.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-31T00:00:00+0000
8225.0,8225.0,8100.0,8100.0,2132900.0,,,8100.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-30T00:00:00+0000
8175.0,8200.0,8125.0,8175.0,2078600.0,,,8175.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-29T00:00:00+0000
8050.0,8150.0,7950.0,8150.0,3183300.0,,,8150.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-28T00:00:00+0000
8050.0,8125.0,8000.0,8025.0,2642700.0,,,8025.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-25T00:00:00+0000
8125.0,8175.0,8050.0,8050.0,3910100.0,,,8050.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-24T00:00:00+0000
8225.0,8275.0,8175.0,8175.0,4722700.0,,,8175.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-22T00:00:00+0000
8350.0,8350.0,8225.0,8250.0,3837400.0,,,8250.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-18T00:00:00+0000
8275.0,8350.0,8175.0,8250.0,6978000.0,,,8250.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-16T00:00:00+0000
8350.0,8400.0,8275.0,8300.0,5270900.0,,,8300.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-15T00:00:00+0000
8275.0,8450.0,8275.0,8400.0,3322300.0,,,8400.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-11T00:00:00+0000
8350.0,8425.0,8250.0,8275.0,5161400.0,,,8275.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-10T00:00:00+0000
8800.0,8825.0,8500.0,8525.0,9406000.0,,,8525.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-08T00:00:00+0000
8775.0,8900.0,8750.0,8825.0,5805500.0,,,8825.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-07T00:00:00+0000
8850.0,8850.0,8725.0,8825.0,2819000.0,,,8825.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-04T00:00:00+0000
8875.0,8950.0,8775.0,8850.0,4237100.0,,,8850.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-03T00:00:00+0000
8850.0,9000.0,8675.0,8850.0,10668000.0,,,8850.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-02T00:00:00+0000
8700.0,8875.0,8650.0,8825.0,10235400.0,,,8825.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-10-01T00:00:00+0000
8550.0,8950.0,8450.0,8875.0,20554300.0,,,8875.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-30T00:00:00+0000
8500.0,8575.0,8375.0,8525.0,3188100.0,,,8525.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-27T00:00:00+0000
8500.0,8500.0,8375.0,8425.0,4950700.0,,,8425.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-26T00:00:00+0000
8475.0,8500.0,8325.0,8425.0,4268200.0,,,8425.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-25T00:00:00+0000
8350.0,8400.0,8250.0,8400.0,6157900.0,,,8400.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-24T00:00:00+0000
8300.0,8325.0,8250.0,8325.0,1921600.0,,,8325.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-23T00:00:00+0000
8325.0,8325.0,8225.0,8300.0,3796400.0,,,8300.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-20T00:00:00+0000
8275.0,8400.0,8275.0,8325.0,3319600.0,,,8325.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-19T00:00:00+0000
8275.0,8325.0,8175.0,8250.0,3850800.0,,,8250.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-18T00:00:00+0000
8375.0,8375.0,8200.0,8275.0,5401100.0,,,8275.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-17T00:00:00+0000
8425.0,8425.0,8300.0,8375.0,3696600.0,,,8375.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-13T00:00:00+0000
8350.0,8450.0,8225.0,8425.0,5069400.0,,,8425.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-12T00:00:00+0000
8575.0,8600.0,8350.0,8375.0,4716600.0,,,8375.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-11T00:00:00+0000
8500.0,8750.0,8450.0,8575.0,13130400.0,,,8575.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-10T00:00:00+0000
8150.0,8450.0,8150.0,8425.0,6577500.0,,,8425.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-09T00:00:00+0000
8300.0,8300.0,8150.0,8150.0,3049400.0,,,8150.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-06T00:00:00+0000
8125.0,8375.0,8075.0,8375.0,5074300.0,,,8375.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-05T00:00:00+0000
8000.0,8150.0,7950.0,8125.0,3322400.0,,,8125.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-04T00:00:00+0000
8125.0,8175.0,8050.0,8075.0,2947900.0,,,8075.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-03T00:00:00+0000
8125.0,8250.0,8100.0,8125.0,3462600.0,,,8125.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-09-02T00:00:00+0000
8350.0,8400.0,8150.0,8200.0,6194600.0,,,8200.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-08-30T00:00:00+0000
8575.0,8575.0,8350.0,8350.0,5760600.0,,,8350.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-08-29T00:00:00+0000
8700.0,8700.0,8375.0,8475.0,8718400.0,,,8475.0,,,1.0,0.0,INKP.XIDX,XIDX,2024-08-28T00:00:00+0000
