open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
1870.0,1915.0,1865.0,1895.0,7794200.0,,,1895.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-12-09T00:00:00+0000
1875.0,1885.0,1860.0,1870.0,3507600.0,,,1870.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-12-06T00:00:00+0000
1890.0,1890.0,1850.0,1875.0,6311500.0,,,1875.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-12-05T00:00:00+0000
1865.0,1920.0,1860.0,1910.0,10122200.0,,,1910.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-12-04T00:00:00+0000
1880.0,1900.0,1860.0,1870.0,6248400.0,,,1870.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-12-03T00:00:00+0000
1850.0,1900.0,1850.0,1865.0,7962600.0,,,1865.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-12-02T00:00:00+0000
1885.0,1905.0,1855.0,1855.0,9702500.0,,,1855.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-29T00:00:00+0000
1900.0,1940.0,1890.0,1900.0,17233500.0,,,1900.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-28T00:00:00+0000
1920.0,1935.0,1870.0,1870.0,25359300.0,,,1870.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-26T00:00:00+0000
1810.0,1880.0,1810.0,1870.0,30144000.0,,,1870.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-25T00:00:00+0000
1755.0,1810.0,1750.0,1800.0,10700500.0,,,1800.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-22T00:00:00+0000
1800.0,1820.0,1755.0,1755.0,18283700.0,,,1755.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-21T00:00:00+0000
1805.0,1830.0,1800.0,1810.0,6977000.0,,,1810.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-20T00:00:00+0000
1820.0,1835.0,1810.0,1820.0,5464800.0,,,1820.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-19T00:00:00+0000
1850.0,1850.0,1805.0,1830.0,9522700.0,,,1830.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-18T00:00:00+0000
1770.0,1850.0,1770.0,1850.0,23790300.0,,,1850.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-15T00:00:00+0000
1800.0,1815.0,1780.0,1780.0,8560500.0,,,1780.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-14T00:00:00+0000
1895.0,1895.0,1800.0,1800.0,21533800.0,,,1800.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-13T00:00:00+0000
1745.0,1825.0,1740.0,1820.0,21182700.0,,,1820.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-12T00:00:00+0000
1765.0,1770.0,1735.0,1735.0,20786200.0,,,1735.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-11T00:00:00+0000
1745.0,1775.0,1740.0,1760.0,17727800.0,,,1760.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-08T00:00:00+0000
1755.0,1785.0,1745.0,1750.0,14292600.0,,,1750.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-07T00:00:00+0000
1775.0,1790.0,1745.0,1760.0,32015400.0,,,1760.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-06T00:00:00+0000
1870.0,1895.0,1780.0,1785.0,40126600.0,,,1785.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-05T00:00:00+0000
1955.0,1960.0,1870.0,1880.0,19248700.0,,,1880.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-04T00:00:00+0000
1965.0,1970.0,1950.0,1955.0,8302900.0,,,1955.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-11-01T00:00:00+0000
1960.0,1985.0,1960.0,1965.0,9719400.0,,,1965.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-31T00:00:00+0000
2020.0,2020.0,1960.0,1960.0,25930400.0,,,1960.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-30T00:00:00+0000
2020.0,2060.0,1990.0,1995.0,27586500.0,,,1995.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-29T00:00:00+0000
2100.0,2110.0,2020.0,2030.0,20689400.0,,,2030.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-28T00:00:00+0000
2130.0,2160.0,2100.0,2110.0,22797100.0,,,2110.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-25T00:00:00+0000
2170.0,2200.0,2100.0,2140.0,78019600.0,,,2140.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-24T00:00:00+0000
2320.0,2340.0,2290.0,2320.0,11084200.0,,,2320.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-23T00:00:00+0000
2340.0,2370.0,2300.0,2350.0,19698900.0,,,2350.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-21T00:00:00+0000
2370.0,2370.0,2330.0,2330.0,10450800.0,,,2330.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-18T00:00:00+0000
2320.0,2370.0,2320.0,2350.0,14544700.0,,,2350.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-16T00:00:00+0000
2270.0,2320.0,2250.0,2310.0,13871300.0,,,2310.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-14T00:00:00+0000
2280.0,2300.0,2240.0,2270.0,10762700.0,,,2270.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-11T00:00:00+0000
2310.0,2320.0,2260.0,2280.0,9666000.0,,,2280.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-10T00:00:00+0000
2310.0,2350.0,2290.0,2300.0,22758200.0,,,2300.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-09T00:00:00+0000
2270.0,2330.0,2240.0,2300.0,27980000.0,,,2300.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-08T00:00:00+0000
2180.0,2260.0,2180.0,2250.0,24562300.0,,,2250.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-07T00:00:00+0000
2190.0,2200.0,2170.0,2180.0,6158300.0,,,2180.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-04T00:00:00+0000
2170.0,2200.0,2140.0,2190.0,16431800.0,,,2190.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-03T00:00:00+0000
2200.0,2210.0,2160.0,2160.0,25926900.0,,,2160.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-02T00:00:00+0000
2230.0,2240.0,2190.0,2200.0,17216200.0,,,2200.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-10-01T00:00:00+0000
2270.0,2290.0,2210.0,2230.0,23730100.0,,,2230.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-09-30T00:00:00+0000
2310.0,2340.0,2270.0,2280.0,35015200.0,,,2280.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-09-27T00:00:00+0000
2300.0,2310.0,2260.0,2280.0,20799000.0,,,2280.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-09-26T00:00:00+0000
2260.0,2300.0,2240.0,2280.0,31003500.0,,,2280.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-09-25T00:00:00+0000
2220.0,2270.0,2210.0,2260.0,23272600.0,,,2260.0,,,1.0,0.0,UNVR.XIDX,XIDX,2024-09-24T00:00:00+0000
