open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
6475.0,6525.0,6450.0,6475.0,601100.0,,,6475.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-12-09T00:00:00+0000
6550.0,6550.0,6450.0,6475.0,201700.0,,,6475.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-12-06T00:00:00+0000
6650.0,6650.0,6450.0,6525.0,691100.0,,,6525.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-12-05T00:00:00+0000
6300.0,6650.0,6275.0,6625.0,1080400.0,,,6625.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-12-04T00:00:00+0000
6275.0,6350.0,6250.0,6350.0,507100.0,,,6350.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-12-03T00:00:00+0000
6350.0,6450.0,6175.0,6275.0,920300.0,,,6275.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-12-02T00:00:00+0000
6450.0,6475.0,6325.0,6350.0,408600.0,,,6350.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-29T00:00:00+0000
6375.0,6450.0,6300.0,6425.0,554200.0,,,6425.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-28T00:00:00+0000
6350.0,6400.0,6250.0,6300.0,407200.0,,,6300.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-26T00:00:00+0000
6250.0,6375.0,6225.0,6300.0,637300.0,,,6300.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-25T00:00:00+0000
6225.0,6275.0,6200.0,6225.0,288900.0,,,6225.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-22T00:00:00+0000
6275.0,6325.0,6200.0,6225.0,456100.0,,,6225.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-21T00:00:00+0000
6350.0,6400.0,6225.0,6275.0,411200.0,,,6275.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-20T00:00:00+0000
6225.0,6350.0,6225.0,6350.0,172400.0,,,6350.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-19T00:00:00+0000
6275.0,6325.0,6225.0,6225.0,254600.0,,,6225.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-18T00:00:00+0000
6450.0,6450.0,6250.0,6275.0,612100.0,,,6275.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-15T00:00:00+0000
6375.0,6450.0,6350.0,6350.0,332900.0,,,6350.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-14T00:00:00+0000
6300.0,6425.0,6275.0,6375.0,581500.0,,,6375.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-13T00:00:00+0000
6325.0,6450.0,6300.0,6350.0,962600.0,,,6350.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-12T00:00:00+0000
6500.0,6500.0,6325.0,6325.0,745000.0,,,6325.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-11T00:00:00+0000
6325.0,6525.0,6325.0,6500.0,1206800.0,,,6500.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-08T00:00:00+0000
6375.0,6575.0,6325.0,6325.0,1250600.0,,,6325.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-07T00:00:00+0000
6500.0,6575.0,6375.0,6375.0,920800.0,,,6375.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-06T00:00:00+0000
6475.0,6550.0,6400.0,6475.0,772100.0,,,6475.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-05T00:00:00+0000
6825.0,6975.0,6375.0,6400.0,4742700.0,,,6400.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-04T00:00:00+0000
7225.0,7275.0,6825.0,6850.0,6097400.0,,,6850.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-11-01T00:00:00+0000
7275.0,7450.0,7250.0,7400.0,713300.0,,,7400.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-10-31T00:00:00+0000
7300.0,7300.0,7225.0,7275.0,243600.0,,,7275.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-10-30T00:00:00+0000
7275.0,7350.0,7250.0,7300.0,350800.0,,,7300.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-10-29T00:00:00+0000
7300.0,7325.0,7175.0,7250.0,1239600.0,,,7250.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-10-28T00:00:00+0000
7350.0,7350.0,7225.0,7300.0,446100.0,,,7300.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-10-25T00:00:00+0000
7325.0,7450.0,7250.0,7300.0,1248700.0,,,7300.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-10-24T00:00:00+0000
7450.0,7475.0,7300.0,7325.0,1377500.0,,,7325.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-10-23T00:00:00+0000
7450.0,7500.0,7350.0,7375.0,1055900.0,,,7375.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-10-22T00:00:00+0000
7500.0,7550.0,7450.0,7450.0,807800.0,,,7450.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-10-21T00:00:00+0000
7525.0,7575.0,7475.0,7475.0,750300.0,,,7475.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-10-18T00:00:00+0000
7675.0,7675.0,7475.0,7500.0,1423100.0,,,7500.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-10-17T00:00:00+0000
7450.0,7450.0,7400.0,7425.0,500200.0,,,7425.0,,,1.0,0.0,TKIM.XIDX,XIDX,2024-10-16T00:00:00+0000
